,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
19,"
                  3 Shearer Dr,
                  ",Atherton,CA,94027,"$11,800,000",6,8.5,"8,600",0.66,37.466155,-122.212112
20,"
                  1175 Osborn Ave,
                  ",Atherton,CA,94027,"$2,149,888",3,3,"1,705","7,820",37.454262,-122.218999
21,"
                  46 Lilac Dr,
                  ",Atherton,CA,94027,"$6,695,000",3,2,"2,680",0.96,37.474366,-122.181676
22,"
                  24 Adam Way,
                  ",Atherton,CA,94027,"$15,900,000",6,6.5+,"13,480",1.02,,
23,"
                  129 Karen Way,
                  ",Atherton,CA,94027,"$6,925,000",3,3.5+,"4,799",1.2,37.441857,-122.219771
24,"
                  69 Tuscaloosa Ave,
                  ",Atherton,CA,94027,"$26,000,000",5,8.5+,"11,155",1.71,37.458682,-122.204894
25,"
                  14 Flood Cir,
                  ",Atherton,CA,94027,"$8,199,000",5,5.5,"5,110",0.83,37.467759,-122.181401
26,"
                  49 Fairview Ave,
                  ",Atherton,CA,94027,"$16,488,000",6,8.5,"11,250",1.05,37.4416,-122.212619
27,"
                  118 Selby Ln,
                  ",Atherton,CA,94027,"$14,999,000",6,7.5,"15,600",1.23,37.461718,-122.218245
28,"
                  385 Fletcher Dr,
                  ",Atherton,CA,94027,"$14,900,000",6,7.5+,"9,742",0.89,37.438475,-122.224324
29,"
                  3 Irving Ave,
                  ",Atherton,CA,94027,"$4,595,000",4,3,"3,210",0.92,37.468555,-122.190937
30,"
                  96 Heather Dr,
                  ",Atherton,CA,94027,"$13,880,000",8,8.5+,"14,704",0.98,37.467612,-122.187897
31,"
                  95 Tallwood Ct,
                  ",Atherton,CA,94027,"$6,588,000",3,3.5,"2,660",1.76,37.433148,-122.214499
32,"
                  24 Stockbridge Ave,
                  ",Atherton,CA,94027,"$11,888,000",6,6.5,"8,299",0.66,37.464752,-122.209185
1,"
                  1195 Westridge Dr,
                  ",Portola Valley,CA,94028,"$4,500,000",3,2.5,"2,350",2.03,37.385783,-122.221433
2,"
                  1061 Los Trancos Rd,
                  ",Portola Valley,CA,94028,"$899,000",2,1,780,0.34,37.349838,-122.198658
3,"
                  260 S Castanya Way,
                  ",Portola Valley,CA,94028,"$2,525,000",3,2,"1,652","8,800",37.397758,-122.195078
4,"
                  370 Golden Oak Dr,
                  ",Portola Valley,CA,94028,"$3,599,000",3,2,"2,270",1.06,37.385861,-122.19971
5,"
                  4 Russell Ave,
                  ",Portola Valley,CA,94028,"$1,499,500",3,1,"1,290","7,800",37.384216,-122.237333
6,"
                  210 Escobar Rd,
                  ",Portola Valley,CA,94028,"$3,375,000",3,2.5,"2,785",2.6,37.398999,-122.208633
7,"
                  23 Valley Oak St,
                  ",Portola Valley,CA,94028,"$3,995,000",4,3.5,"4,250",0.63,37.367652,-122.202461
8,"
                  9 Valley Oak St,
                  ",Portola Valley,CA,94028,"$3,195,000",5,3,"3,120",0.46,37.362695,-122.206406
9,"
                  1019 Los Trancos Rd,
                  ",Portola Valley,CA,94028,"$1,595,000",3,1.5,"1,180","9,360",37.350174,-122.197759
10,"
                  167 Ramoso Rd,
                  ",Portola Valley,CA,94028,"$5,495,000",6,5,"3,780",2.54,37.393621,-122.224673
11,"
                  131 Gabarda Way,
                  ",Portola Valley,CA,94028,"$2,450,000",3,2,"1,740","8,200",37.399129,-122.196292
12,"
                  180 Cherokee Way,
                  ",Portola Valley,CA,94028,"$3,790,000",3,5,"3,490",1.12,37.380423,-122.211609
13,"
                  880 Westridge Dr,
                  ",Portola Valley,CA,94028,"$13,750,000",5,5,"6,610",9.77,37.394975,-122.21552
14,"
                  228 Canyon Dr,
                  ",Portola Valley,CA,94028,"$1,999,000",3,2,"1,410",0.23,37.371186,-122.212051
15,"
                  100 Alamos Rd,
                  ",Portola Valley,CA,94028,"$4,900,000",3,2,"3,600",2.5,37.391976,-122.195728
16,"
                  116 Russell Ave,
                  ",Portola Valley,CA,94028,"$1,895,000",3,2,"1,821","6,000",37.384055,-122.240219
17,"
                  2 Portola Green Cir,
                  ",Portola Valley,CA,94028,"$2,795,000",4,2,"2,330",0.23,37.373284,-122.213472
18,"
                  139 Crescent Ave,
                  ",Portola Valley,CA,94028,"$2,680,000",4,3.5,"3,445",0.48,37.372007,-122.213159
19,"
                  80 Golden Oak Dr,
                  ",Portola Valley,CA,94028,"$8,480,000",5,5.5,"4,368",1.49,37.378606,-122.2012
