,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
6,"
                  606 Ellis St,
                  ",San Francisco,CA,94109,"$1,888,000 ",3,2,"1,635","2,178",37.784616,-122.416483
7,"
                  5 Torrens Ct,
                  ",San Francisco,CA,94109,"$1,599,000 ",3,1,"1,291","2,178",37.793011,-122.418768
8,"
                  898 Francisco St,
                  ",San Francisco,CA,94109,"$10,950,000 ",6,6.5,"6,305","5,663",37.80412,-122.419814
9,"
                  2531 Larkin St,
                  ",San Francisco,CA,94109,"$2,395,000 ",4,2,"2,575","2,614",37.80126,-122.421459
10,"
                  151 Bernard St,
                  ",San Francisco,CA,94109,"$1,999,000 ",3,3.5,,"1,307",37.796094,-122.415924
1,"
                  24 Costa St,
                  ",San Francisco,CA,94110,"$849,000 ",1,1,"1,025","1,956",37.744887,-122.406566
2,"
                  738 Banks St,
                  ",San Francisco,CA,94110,"$999,000 ",3,2,"1,509","1,742",37.733979,-122.413328
3,"
                  1609 Dolores St,
                  ",San Francisco,CA,94110,"$2,495,000 ",4,2,"2,094","1,742",37.743595,-122.424025
4,"
                  521 Ellsworth St,
                  ",San Francisco,CA,94110,"$995,000 ",2,1,"1,000","1,742",37.73681,-122.414563
5,"
                  144 Andover St,
                  ",San Francisco,CA,94110,"$1,339,250 ",2,1.5,"1,744","1,742",37.741081,-122.416542
6,"
                  7 Wool St,
                  ",San Francisco,CA,94110,"$695,000 ",1,1,800,"1,742",37.741435,-122.416756
7,"
                  82 Putnam St,
                  ",San Francisco,CA,94110,"$800,000 ",3,1,"1,240","1,742",37.738493,-122.411043
8,"
                  2770 23rd St,
                  ",San Francisco,CA,94110,"$1,175,000 ",3,1.5,"1,454","1,285",37.754582,-122.407871
9,"
                  3145 Cesar Chavez,
                  ",San Francisco,CA,94110,"$1,195,000 ",2,1,"1,315","5,227",37.747895,-122.412509
10,"
                  364 Crescent Ave,
                  ",San Francisco,CA,94110,"$2,495,000 ",4,3,"2,725","2,614",37.734747,-122.417625
11,"
                  626 Banks St,
                  ",San Francisco,CA,94110,"$898,000 ",2,1,825,"1,742",37.735494,-122.413188
12,"
                  173 Anderson St,
                  ",San Francisco,CA,94110,"$1,150,000 ",4,1.5,"1,494","1,742",37.740661,-122.414956
13,"
                  226 Richland Ave,
                  ",San Francisco,CA,94110,"$1,500,000 ",2,1,"1,430","2,614",37.735661,-122.422226
14,"
                  373 Moultrie St,
                  ",San Francisco,CA,94110,"$1,295,000 ",2,1.5,,"1,742",37.739351,-122.415681
15,"
                  276 Ripley St,
                  ",San Francisco,CA,94110,"$4,200,000 ",4,3.5,,"6,098",37.74407,-122.409135
16,"
                  1225 San Bruno Ave,
                  ",San Francisco,CA,94110,"$1,199,000 ",2,1,930,"1,742",37.753603,-122.40414
17,"
                  324 Rutledge St,
                  ",San Francisco,CA,94110,"$1,898,000 ",4,3.5,"1,733","2,614",37.745131,-122.40981
18,"
                  151 Liberty St,
                  ",San Francisco,CA,94110,"$8,600,000 ",6,4.5,"5,085","3,049",37.757384,-122.424479
19,"
                  156 Bonview St,
                  ",San Francisco,CA,94110,"$999,000 ",2,1,750,"1,742",37.741806,-122.417854
20,"
                  540 Shotwell St,
                  ",San Francisco,CA,94110,"$1,599,000 ",4,3,"1,801","3,485",37.759773,-122.416186
21,"
                  122 Brewster St,
                  ",San Francisco,CA,94110,"$1,695,000 ",4,3,"2,333","1,742",37.744752,-122.407142
22,"
                  400 Franconia St,
                  ",San Francisco,CA,94110,"$1,800,000 ",5,4.5,"4,845","6,534",37.74349,-122.407925
23,"
                  45 Montcalm St,
                  ",San Francisco,CA,94110,"$1,425,000 ",2,2,"1,275","1,873",37.747144,-122.405778
24,"
                  1328 York St,
                  ",San Francisco,CA,94110,"$1,650,000 ",3,1,"1,200","2,596",37.750733,-122.408266
25,"
                  48 Fair Ave,
                  ",San Francisco,CA,94110,"$1,495,000 ",3,2,"1,582","1,742",37.74513,-122.419193
26,"
                  2975 Harrison St,
                  ",San Francisco,CA,94110,"$1,549,000 ",2,1,"1,200","2,614",37.74992,-122.411323
27,"
                  3336 23rd St,
                  ",San Francisco,CA,94110,"$3,195,000 ",3,3.5,"2,668","2,178",37.753986,-122.419406
28,"
                  32-A Elsie St,
                  ",San Francisco,CA,94110,"$2,395,000 ",4,2.5,"2,231","1,742",37.744371,-122.416888
29,"
                  39 Virginia Ave,
                  ",San Francisco,CA,94110,"$1,439,000 ",2,1,"1,434","1,742",37.743022,-122.420738
30,"
                  33 Stoneman St,
                  ",San Francisco,CA,94110,"$1,899,000 ",3,3,"2,170","1,742",37.744882,-122.414489
31,"
                  154 Bonview St,
                  ",San Francisco,CA,94110,"$2,725,000 ",3,2.5,"1,875","2,614",37.741867,-122.417815
32,"
                  114 Virginia Ave,
                  ",San Francisco,CA,94110,"$2,750,000 ",5,4,"2,570","1,742",37.742308,-122.419974
33,"
                  100 Gates St,
                  ",San Francisco,CA,94110,"$2,400,000 ",3,4,"2,120","1,742",37.741443,-122.414021
34,"
                  76 Cortland Ave,
                  ",San Francisco,CA,94110,"$1,849,000 ",3,2.5,"1,392","1,250",37.740256,-122.421363
1,"
                  489 Madrid St,
                  ",San Francisco,CA,94112,"$740,500 ",2,1,"1,900","2,496",37.721717,-122.432388
2,"
                  14 Edna St,
                  ",San Francisco,CA,94112,"$925,000 ",1,1,"1,145","2,614",37.726924,-122.446276
3,"
                  211 Miramar Ave,
                  ",San Francisco,CA,94112,"$950,000 ",2,2,"1,750","3,049",37.722231,-122.458498
4,"
                  363 Howth St,
                  ",San Francisco,CA,94112,"$899,000 ",3,1,"1,635","3,049",37.718802,-122.451898
5,"
                  27 Stoneybrook Ave,
                  ",San Francisco,CA,94112,"$899,000 ",3,1,"1,016","2,178",37.730615,-122.421503
6,"
                  210 Faxon Ave,
                  ",San Francisco,CA,94112,"$758,000 ",2,1,852,"1,873",37.718466,-122.45996
7,"
                  73 Danton St,
                  ",San Francisco,CA,94112,"$765,000 ",2,1,960,"2,614",37.731348,-122.432192
8,"
                  33 Sadowa St,
                  ",San Francisco,CA,94112,"$1,900,000 ",2,1,"4,955","6,098",37.712073,-122.455334
9,"
                  461 Capistrano Ave,
                  ",San Francisco,CA,94112,"$1,150,000 ",3,2,"1,421","2,614",37.724628,-122.438926
10,"
                  2691 Alemany Blvd,
                  ",San Francisco,CA,94112,"$899,000 ",2,1,"1,238","1,742",37.713811,-122.448529
11,"
                  105 Vienna St,
                  ",San Francisco,CA,94112,"$705,000 ",2,1,924,"1,742",37.726431,-122.425616
12,"
                  147 Gladstone Dr,
                  ",San Francisco,CA,94112,"$899,000 ",2,2,,,37.729146,-122.422007
13,"
                  531 Paris St,
                  ",San Francisco,CA,94112,"$850,000 ",6,5,"1,667","2,500",37.720073,-122.435805
14,"
                  342 Lisbon St,
                  ",San Francisco,CA,94112,"$1,298,000 ",3,3,"2,480","2,614",37.722985,-122.433203
15,"
                  226 Trumbull St,
                  ",San Francisco,CA,94112,"$699,000 ",2,1,"1,025","2,614",37.730689,-122.425479
16,"
                  130 Josiah Ave,
                  ",San Francisco,CA,94112,"$848,000 ",2,2,,"2,614",37.717562,-122.453906
17,"
                  349 Winding Way,
                  ",San Francisco,CA,94112,"$1,895,000 ",4,5,"3,569","4,356",37.709146,-122.437661
18,"
                  342 Delano Ave,
                  ",San Francisco,CA,94112,"$1,150,000 ",3,3,"2,224","3,049",37.723853,-122.443129
19,"
                  355 Granada Ave,
                  ",San Francisco,CA,94112,"$1,295,000 ",3,2,,,37.724938,-122.457546
20,"
                  360 London St,
                  ",San Francisco,CA,94112,"$1,195,000 ",3,2.5,"1,744","2,614",37.723454,-122.435027
21,"
                  666 Geneva Ave,
                  ",San Francisco,CA,94112,"$1,350,000 ",4,2.5,"1,522","1,742",37.71915,-122.444324
22,"
                  546 Paris St,
                  ",San Francisco,CA,94112,"$899,000 ",2,1,"1,250","2,614",37.720196,-122.436399
23,"
                  120 Brunswick St,
                  ",San Francisco,CA,94112,"$899,000 ",2,1,"1,182","2,614",37.711785,-122.439549
24,"
                  300 College Ave,
                  ",San Francisco,CA,94112,"$1,885,000 ",3,2,"1,950","3,920",37.734368,-122.424121
25,"
                  355 Ney St,
                  ",San Francisco,CA,94112,"$749,950 ",2,1,862,"1,742",37.730711,-122.423468
26,"
                  126 Ashton Ave,
                  ",San Francisco,CA,94112,"$1,065,000 ",3,2,"1,721","2,614",37.720547,-122.461942
27,"
                  174 Majestic Ave,
                  ",San Francisco,CA,94112,"$899,000 ",3,2,"1,356","2,614",37.715969,-122.45309
28,"
                  39 Chicago Way,
                  ",San Francisco,CA,94112,"$898,888 ",2,1,990,"3,485",37.710199,-122.429008
29,"
                  242 Minerva St,
                  ",San Francisco,CA,94112,"$1,128,000 ",4,4,,"3,049",37.716001,-122.460692
30,"
                  572 Cordova St,
                  ",San Francisco,CA,94112,"$899,000 ",2,1,"1,137","2,614",37.708549,-122.434563
31,"
                  2217 San Jose Ave,
                  ",San Francisco,CA,94112,"$998,000 ",2,1.5,900,"2,614",37.72124,-122.445784
32,"
                  28 Liebig St,
                  ",San Francisco,CA,94112,"$1,295,000 ",8,3,"2,665","3,920",37.708594,-122.455922
33,"
                  275 Santa Rosa Ave,
                  ",San Francisco,CA,94112,"$1,499,126 ",5,2,"1,393","4,356",37.728426,-122.4397
34,"
                  125 Margaret Ave,
                  ",San Francisco,CA,94112,"$998,000 ",4,2,"1,502","2,614",37.716863,-122.452751
35,"
                  218 Thrift St,
                  ",San Francisco,CA,94112,"$949,000 ",2,1,"1,150","3,049",37.717711,-122.459844
36,"
                  412 College Ave,
                  ",San Francisco,CA,94112,"$1,599,000 ",3,2,"1,650","3,920",37.733251,-122.423962
37,"
                  212 Sagamore St,
                  ",San Francisco,CA,94112,"$1,095,000 ",4,2,"1,501","3,049",37.711693,-122.459438
38,"
                  330 Edna St,
                  ",San Francisco,CA,94112,"$1,575,000 ",5,2,"2,265","2,614",37.72956,-122.446293
1,"
                  4277 23rd St,
                  ",San Francisco,CA,94114,"$1,595,000 ",2,1,,"2,614",37.752414,-122.438024
2,"
                  4144 23rd St,
                  ",San Francisco,CA,94114,"$1,595,000 ",2,1.5,"1,320","2,848",37.753072,-122.435327
3,"
                  740 Diamond St,
                  ",San Francisco,CA,94114,"$1,995,000 ",3,1.5,,,37.751326,-122.436589
4,"
                  446 Hill St,
                  ",San Francisco,CA,94114,"$2,895,000 ",4,3,"2,137","3,049",37.755736,-122.431124
5,"
                  3767 23rd St,
                  ",San Francisco,CA,94114,"$2,995,000 ",4,3,"2,491","2,178",37.753126,-122.426866
6,"
                  1081 Church St,
                  ",San Francisco,CA,94114,"$1,995,000 ",3,3,,"1,742",37.753633,-122.427351
7,"
                  52 Caselli Ave,
                  ",San Francisco,CA,94114,"$1,680,000 ",3,1,"1,250","3,023",37.759963,-122.440546
8,"
                  4406 24th St,
                  ",San Francisco,CA,94114,"$1,585,000 ",2,1,"1,011","1,742",37.751061,-122.440866
9,"
                  42 Graystone Ter,
                  ",San Francisco,CA,94114,"$2,150,000 ",3,2.5,"2,600","2,614",37.75843,-122.447619
10,"
                  51 Ord St,
                  ",San Francisco,CA,94114,"$3,600,000 ",4,4,,"1,942",37.762993,-122.440018
11,"
                  617 Elizabeth St,
                  ",San Francisco,CA,94114,"$1,595,000 ",3,1.5,"1,380","2,614",37.751821,-122.434637
12,"
                  4127 20th St,
                  ",San Francisco,CA,94114,"$3,495,000 ",4,2.5,,"3,049",37.757534,-122.433159
13,"
                  4376 17th St,
                  ",San Francisco,CA,94114,"$3,295,000 ",3,3.5,,"2,178",37.762245,-122.442614
14,"
                  639 Grand View Ave,
                  ",San Francisco,CA,94114,"$3,395,000 ",3,3.5,"3,660","3,920",37.750073,-122.442345
15,"
                  4310 23rd St,
                  ",San Francisco,CA,94114,"$2,795,000 ",4,3.5,,,37.752843,-122.439144
16,"
                  258 Caselli Ave,
                  ",San Francisco,CA,94114,"$2,595,000 ",5,3.5,"2,832","1,742",37.759269,-122.443893
17,"
                  24 Clarendon Ave,
                  ",San Francisco,CA,94114,"$4,400,000 ",4,3.5,"4,437","4,356",37.759132,-122.449312
18,"
                  4642 19th St,
                  ",San Francisco,CA,94114,"$1,985,000 ",2,1.5,"1,800","2,178",37.759175,-122.441529
19,"
                  564 Liberty St,
                  ",San Francisco,CA,94114,"$2,995,000 ",4,3,"2,845","3,049",37.75718,-122.433833
20,"
                  170 Palo Alto Ave,
                  ",San Francisco,CA,94114,"$2,914,250 ",4,3,"2,683","6,098",37.756996,-122.449991
21,"
                  52 Clarendon Ave,
                  ",San Francisco,CA,94114,"$4,295,000 ",3,5,"3,730","2,614",37.759048,-122.450222
22,"
                  571 Noe St,
                  ",San Francisco,CA,94114,"$4,200,000 ",3,3.5,,"2,614",37.759912,-122.43236
23,"
                  4273 22nd St,
                  ",San Francisco,CA,94114,"$1,995,000 ",3,2,"1,795","3,049",37.753893,-122.440286
24,"
                  52 Yukon St,
                  ",San Francisco,CA,94114,"$2,988,000 ",5,3.5+,"2,938","2,287",37.758749,-122.442405
25,"
                  140 Clarendon Ave,
                  ",San Francisco,CA,94114,"$4,995,000 ",4,3.5,"4,350","6,970",37.758589,-122.452371
26,"
                  688 Clipper St,
                  ",San Francisco,CA,94114,"$2,800,000 ",4,3.5,"2,388","3,523",37.74883,-122.439962
1,"
                  2104 Divisadero St,
                  ",San Francisco,CA,94115,"$3,895,000 ",4,3,"2,740","2,178",37.789302,-122.440403
2,"
                  2787 Pine St,
                  ",San Francisco,CA,94115,"$1,650,000 ",4,4,"2,244","2,178",37.786721,-122.441564
3,"
                  2440 Scott St,
                  ",San Francisco,CA,94115,"$5,995,000 ",4,3.5,"4,392","2,614",37.792403,-122.439368
4,"
                  1960 Golden Gate Ave,
                  ",San Francisco,CA,94115,"$2,299,000 ",3,3,,"2,614",37.778365,-122.443237
5,"
                  145 Presidio Ave,
                  ",San Francisco,CA,94115,"$7,495,000 ",4,4.5,"4,701",,37.790185,-122.447635
6,"
                  2148 Pine St,
                  ",San Francisco,CA,94115,"$4,200,000 ",4,3.5,"3,539","3,485",37.788549,-122.431195
7,"
                  2115 Bush St,
                  ",San Francisco,CA,94115,"$5,250,000 ",4,4.5,"3,500","4,356",37.786868,-122.432399
8,"
                  2406 Bush St,
                  ",San Francisco,CA,94115,"$3,500,000 ",3,3,"2,375","2,614",37.786796,-122.437057
9,"
                  1335 Divisadero St,
                  ",San Francisco,CA,94115,"$2,495,000 ",4,2.5,"2,124","2,614",37.781982,-122.43953
10,"
                  2094 Bush St,
                  ",San Francisco,CA,94115,"$2,790,000 ",3,2.5,"2,346","2,060",37.787466,-122.431702
11,"
                  2814 Clay St,
                  ",San Francisco,CA,94115,"$3,995,000 ",6,4.5,,"3,920",37.790254,-122.439923
1,"
                  464 Dewey Blvd,
                  ",San Francisco,CA,94116,"$1,199,000 ",3,1.5,,,37.746411,-122.460754
2,"
                  2662 46th Ave,
                  ",San Francisco,CA,94116,"$1,038,000 ",2,2,900,"3,049",37.73689,-122.503949
3,"
                  2563 47th Ave,
                  ",San Francisco,CA,94116,"$995,000 ",2,1,878,"3,049",37.738682,-122.505806
4,"
                  2621 24th Ave,
                  ",San Francisco,CA,94116,"$1,149,500 ",2,1,"1,160","3,049",37.738588,-122.481081
5,"
                  1845 Pacheco St,
                  ",San Francisco,CA,94116,"$1,298,888 ",3,2,"1,951","2,060",37.750151,-122.480294
6,"
                  2111 21st Ave,
                  ",San Francisco,CA,94116,"$1,095,000 ",2,1.5,"1,800","2,178",37.74826,-122.478488
7,"
                  2631 Ulloa St,
                  ",San Francisco,CA,94116,"$1,498,000 ",4,4,"2,087","1,307",37.740636,-122.484763
8,"
                  2127 42nd Ave,
                  ",San Francisco,CA,94116,"$788,000 ",2,1,"1,162","3,049",37.746989,-122.501017
9,"
                  3326 Vicente St,
                  ",San Francisco,CA,94116,"$1,095,000 ",3,2,"1,549","2,614",37.738368,-122.502768
10,"
                  2783 41st Ave,
                  ",San Francisco,CA,94116,"$995,000 ",2,1,"1,012","1,307",37.734884,-122.499072
11,"
                  2531 Pacheco St,
                  ",San Francisco,CA,94116,"$925,000 ",2,1,"1,175","2,614",37.749765,-122.487487
12,"
                  2179 27th Ave,
                  ",San Francisco,CA,94116,"$1,350,000 ",2,1,"1,400","3,049",37.746809,-122.484883
13,"
                  2122 14th Ave,
                  ",San Francisco,CA,94116,"$2,498,000 ",6,4.5,"4,144",,37.748482,-122.470264
14,"
                  2210 45th Ave,
                  ",San Francisco,CA,94116,"$898,000 ",2,1,973,"2,178",37.745272,-122.503514
15,"
                  2005 21st Ave,
                  ",San Francisco,CA,94116,"$1,388,000 ",3,3,"1,705","2,178",37.75019,-122.478624
16,"
                  468 Dewey Blvd,
                  ",San Francisco,CA,94116,"$1,595,000 ",3,1.5,"1,620","3,920",37.746335,-122.460852
17,"
                  2546 28th Ave,
                  ",San Francisco,CA,94116,"$1,595,000 ",4,4,"2,190","3,049",37.739881,-122.484814
18,"
                  2195 42nd Ave,
                  ",San Francisco,CA,94116,"$1,249,000 ",5,5,"1,687","1,742",37.745827,-122.50085
19,"
                  2695 23rd Ave,
                  ",San Francisco,CA,94116,"$1,700,000 ",4,3,"1,525","2,614",37.737406,-122.479877
20,"
                  2828 Wawona St,
                  ",San Francisco,CA,94116,"$1,196,000 ",3,2,"1,475","2,500",37.736732,-122.497321
21,"
                  3015 Ulloa St,
                  ",San Francisco,CA,94116,"$1,389,000 ",5,2.5,"1,881","3,049",37.740353,-122.488774
22,"
                  2611 20th Ave,
                  ",San Francisco,CA,94116,"$995,000 ",2,1,"1,048","2,178",37.738985,-122.476745
23,"
                  2775 40th Ave,
                  ",San Francisco,CA,94116,"$1,495,000 ",4,3,"1,947","9,148",37.735072,-122.498125
24,"
                  1934 21st Ave,
                  ",San Francisco,CA,94116,"$1,919,000 ",5,4,"2,084","3,049",37.751589,-122.478106
25,"
                  2059 47th Ave,
                  ",San Francisco,CA,94116,"$1,699,000 ",6,3,"3,470","3,049",37.748066,-122.506468
26,"
                  2740 38th Ave,
                  ",San Francisco,CA,94116,"$1,798,000 ",6,4,"2,990","3,049",37.735739,-122.495276
27,"
                  2214 34th Ave,
                  ",San Francisco,CA,94116,"$1,549,000 ",5,3,"2,575","2,614",37.745735,-122.49171
28,"
                  2355 46th Ave,
                  ",San Francisco,CA,94116,"$1,288,000 ",3,2,"1,550","3,001",37.742591,-122.505008
29,"
                  2071 35th Ave,
                  ",San Francisco,CA,94116,"$1,289,000 ",4,3,"1,766","3,049",37.748429,-122.493596
30,"
                  2066 23rd Ave,
                  ",San Francisco,CA,94116,"$1,235,000 ",2,2,"1,350","3,049",37.749095,-122.480083
31,"
                  2275 26th Ave,
                  ",San Francisco,CA,94116,"$1,595,000 ",3,1,"1,600","3,049",37.745059,-122.483685
32,"
                  866 Pacheco St,
                  ",San Francisco,CA,94116,"$1,698,000 ",3,2.5,"1,864","3,920",37.753955,-122.469449
33,"
                  2230 31st Ave,
                  ",San Francisco,CA,94116,"$1,385,000 ",3,4,"1,455","3,049",37.745606,-122.488436
34,"
                  2180 Funston Ave,
                  ",San Francisco,CA,94116,"$1,889,000 ",4,3,"2,600","3,049",37.747501,-122.469123
35,"
                  2295 14th Ave,
                  ",San Francisco,CA,94116,"$1,740,000 ",3,2,"2,048","2,178",37.745288,-122.470651
36,"
                  2405 32nd Ave,
                  ",San Francisco,CA,94116,"$2,900,000 ",5,5,"3,964","3,049",37.742016,-122.489729
37,"
                  2711 40th Ave,
                  ",San Francisco,CA,94116,"$1,300,000 ",4,2,"1,212","1,751",37.736176,-122.49802
38,"
                  2046 48th Ave,
                  ",San Francisco,CA,94116,"$1,895,000 ",4,2.5,"2,030","3,049",37.748253,-122.506898
39,"
                  2100 46th Ave,
                  ",San Francisco,CA,94116,"$1,395,000 ",3,2,"1,803","3,049",37.747238,-122.504685
40,"
                  2260 15th Ave,
                  ",San Francisco,CA,94116,"$1,598,888 ",3,2,"1,550","2,614",37.74587,-122.471061
41,"
                  70 Santa Rita Ave,
                  ",San Francisco,CA,94116,"$2,389,000 ",3,2.5,"2,520","3,485",37.747358,-122.464733
1,"
                  1151-1153 Fell St,
                  ",San Francisco,CA,94117,"$1,900,000 ",4,2,"2,788","2,614",37.773918,-122.436796
2,"
                  1543 Cole St,
                  ",San Francisco,CA,94117,"$3,895,000 ",3,3.5,"3,036","2,614",37.760226,-122.449119
3,"
                  1517 Shrader St,
                  ",San Francisco,CA,94117,"$2,680,000 ",4,2,"2,430","4,356",37.761111,-122.450888
4,"
                  294 Upper Ter,
                  ",San Francisco,CA,94117,"$1,895,000 ",3,2,,"2,178",37.762716,-122.445586
5,"
                  1342 Hayes St,
                  ",San Francisco,CA,94117,"$4,885,000 ",4,3.5,"3,765","3,485",37.775178,-122.438595
6,"
                  1284 Stanyan St,
                  ",San Francisco,CA,94117,"$3,600,000 ",2,2,"1,445",0.23,37.759981,-122.451247
7,"
                  126 Cole St,
                  ",San Francisco,CA,94117,"$2,500,000 ",6,1,"2,300","2,614",37.773882,-122.450794
8,"
                  128 Woodland Ave,
                  ",San Francisco,CA,94117,"$4,200,000 ",4,3.5,"3,514","2,614",37.761983,-122.453218
9,"
                  267 Buena Vista Ave E,
                  ",San Francisco,CA,94117,"$3,295,000 ",3,3,"2,400","2,178",37.768005,-122.439133
1,"
                  3800 Washington St,
                  ",San Francisco,CA,94118,"$30,000,000 ",9,7.5,,0.47,37.789136,-122.455972
2,"
                  3530 Washington St,
                  ",San Francisco,CA,94118,"$10,250,000 ",5,4.5,"6,245","3,049",37.789714,-122.451257
3,"
                  3990 Washington St,
                  ",San Francisco,CA,94118,"$9,950,000 ",6,6.5+,"7,600","4,443",37.788606,-122.459065
4,"
                  55 Palm Ave,
                  ",San Francisco,CA,94118,"$6,995,000 ",6,6.5,"6,305","4,792",37.784634,-122.458322
5,"
                  766 10th Ave,
                  ",San Francisco,CA,94118,"$1,875,000 ",3,3.5,"2,100",,37.773934,-122.467739
6,"
                  3363 Washington St,
                  ",San Francisco,CA,94118,"$4,995,000 ",6,5.5,,"4,792",37.78956,-122.448209
7,"
                  449 Parker Ave,
                  ",San Francisco,CA,94118,"$5,700,000 ",5,5,"5,150","6,600",37.778464,-122.453864
8,"
                  115 Walnut St,
                  ",San Francisco,CA,94118,"$6,500,000 ",3,3.5,"2,925","3,485",37.790086,-122.449438
9,"
                  233 Stanyan St,
                  ",San Francisco,CA,94118,"$1,995,000 ",2,2,,"2,178",37.776724,-122.455316
10,"
                  2028 McAllister St,
                  ",San Francisco,CA,94118,"$3,895,000 ",5,5.5,"3,585","3,485",37.77717,-122.445536
11,"
                  318 6th Ave,
                  ",San Francisco,CA,94118,"$1,998,800 ",3,3,"2,450","3,049",37.782337,-122.46405
12,"
                  3 Cook St,
                  ",San Francisco,CA,94118,"$1,995,000 ",3,2.5,,"4,356",37.783598,-122.452828
13,"
                  708 2nd Ave,
                  ",San Francisco,CA,94118,"$2,999,000 ",5,3,"3,418","3,485",37.775323,-122.459275
14,"
                  631 12th Ave,
                  ",San Francisco,CA,94118,"$1,975,000 ",4,3,"2,250","3,920",37.776248,-122.470711
15,"
                  414 12th Ave,
                  ",San Francisco,CA,94118,"$2,595,000 ",3,3.5,"2,930","3,049",37.780127,-122.470332
16,"
                  2736 Fulton St,
                  ",San Francisco,CA,94118,"$2,998,000 ",5,5.5,"3,270","2,831",37.774234,-122.461259
17,"
                  538 16th Ave,
                  ",San Francisco,CA,94118,"$1,595,000 ",3,1,"2,340","3,049",37.777856,-122.47456
18,"
                  415 Cornwall St,
                  ",San Francisco,CA,94118,"$1,695,000 ",3,2,"2,584","2,614",37.784594,-122.463833
1,"
                  140 Sea Cliff Ave,
                  ",San Francisco,CA,94121,"$19,500,000 ",5,5.5,"6,305","6,970",37.789056,-122.487309
2,"
                  494 46th Ave,
                  ",San Francisco,CA,94121,"$1,599,000 ",3,1.5,"1,444","3,106",37.779294,-122.506977
3,"
                  841 47th Ave,
                  ",San Francisco,CA,94121,"$2,098,000 ",5,4,"2,897","3,485",37.77254,-122.508158
4,"
                  255 28th Ave,
                  ",San Francisco,CA,94121,"$3,495,000 ",4,3.5,"3,225","3,049",37.784571,-122.488607
5,"
                  5440 Anza St,
                  ",San Francisco,CA,94121,"$2,590,000 ",5,4,"2,828","3,049",37.777431,-122.506774
6,"
                  414 36th Ave,
                  ",San Francisco,CA,94121,"$3,998,000 ",5,4,"3,968","4,356",37.781178,-122.496375
7,"
                  715 32nd Ave,
                  ",San Francisco,CA,94121,"$2,995,000 ",5,6,"3,060","3,049",37.775525,-122.492259
8,"
                  895 46th Ave,
                  ",San Francisco,CA,94121,"$1,690,000 ",6,3,"2,258","1,307",37.771679,-122.506916
9,"
                  663 22nd Ave,
                  ",San Francisco,CA,94121,"$2,950,000 ",4,6,"3,425","3,049",37.775259,-122.481491
10,"
                  763 45th Ave,
                  ",San Francisco,CA,94121,"$1,000,000 ",2,2,"1,285","3,049",37.774133,-122.506129
11,"
                  882 37th Ave,
                  ",San Francisco,CA,94121,"$1,199,000 ",2,1,"1,565","2,178",37.77235,-122.496814
12,"
                  810 42nd Ave,
                  ",San Francisco,CA,94121,"$1,328,000 ",3,3.5,"1,695","2,178",37.77334,-122.502228
13,"
                  762 48th Ave,
                  ",San Francisco,CA,94121,"$1,530,000 ",4,3,"2,130","3,049",37.774003,-122.508677
14,"
                  546 33rd Ave,
                  ",San Francisco,CA,94121,"$1,798,000 ",5,5,"1,975","3,049",37.778759,-122.49291
