id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
786506,Dorm Bed In Friendly Hostel Community #9,329072,Darren & Friends,,Financial District,37.7926,-122.40339,Shared room,45,1,193,2019-09-27,2.73,20,82
794626,Beautiful Bernal Heights Apartment,4186663,Justin,,Excelsior,37.72924,-122.42653,Entire home/apt,120,2,243,2019-09-24,2.94,2,271
795254,Attic Master Suite with Kitchenette,4189517,Jane,,Western Addition,37.77031,-122.43242,Entire home/apt,150,3,201,2019-10-03,2.46,1,153
797887,Your Happy Place Urban Retreat,4201732,Tonia,,Outer Mission,37.73146,-122.45057,Private room,57,30,52,2019-06-22,1.06,1,191
802559,"Bright, Cozy Cottage with Big Views",4224006,Christina,,Ocean View,37.71997,-122.45089,Entire home/apt,180,4,18,2018-07-02,0.22,1,0
802839,Lovely 3 Bedroom Edwardian in Mission Dolores,1705463,Lenny And Arin,,Mission,37.75925,-122.42306,Entire home/apt,300,3,33,2018-10-14,0.91,1,12
806199,"Sunny, artistic loft retreat – South Beach",757108,Chantal & Louie,,South of Market,37.78786,-122.39325,Entire home/apt,325,3,57,2019-08-28,0.83,2,6
808660,Private 1BR Apt. in Heart of SF!,1607501,David,,Western Addition,37.7846,-122.44389,Entire home/apt,130,30,225,2019-02-09,2.74,1,286
808919,Cozy Victorian in Alamo Square Area,3022475,Susan,,Western Addition,37.777,-122.43681,Private room,110,3,109,2019-10-05,2.14,3,301
810315,Private Room With Best Location In city,1504399,Skt Teo,,Marina,37.80014,-122.42456,Private room,70,30,22,2019-06-30,0.50,2,122
811374,Perfectly Located Russian Hill Flat,300607,Juliana,,Russian Hill,37.79748,-122.42065,Entire home/apt,105,30,2,2013-03-16,0.02,1,226
815183,Country in the City... (30-day min),4282539,Lily,,Outer Mission,37.72754,-122.44927,Private room,40,30,12,2019-08-16,0.19,1,301
819856,Most Luxury condo in SF!,3752142,Ame,,Financial District,37.79119,-122.39564,Entire home/apt,289,30,2,2019-07-06,0.30,1,347
819863,"Absolutely Private, Wi Fi, Laundry, Public Parking",4306242,Michael And Polina,,Inner Sunset,37.75949,-122.46839,Entire home/apt,135,1,46,2019-10-05,0.68,2,21
829185,Gorgeously Renovated Coastal Victorian Home,4346130,Shannon,,Mission,37.77109,-122.42402,Entire home/apt,699,3,102,2019-10-08,1.25,2,138
830330,"All new, spacious apartment & yard",4349750,Ramona And Arran,,Bernal Heights,37.73919,-122.4159,Entire home/apt,135,3,83,2017-11-27,1.02,2,64
830576,Sunny Pac Heights Studio w BAY VIEW,2350141,Eric,,Pacific Heights,37.79511,-122.42651,Entire home/apt,175,200,2,2013-04-22,0.02,1,363
830997,Luxury Furnished Studio - VIEW!!!,4352266,Monir,,South of Market,37.78377,-122.40721,Entire home/apt,200,30,9,2015-08-17,0.12,2,0
833149,Entire home/apt in San Francisco,4306242,Michael And Polina,,Inner Sunset,37.75942,-122.4677,Entire home/apt,125,30,11,2017-06-06,0.13,2,0
837045,Kid friendly apt near Duboce Park,4374318,Jolie,,Western Addition,37.77159,-122.43204,Entire home/apt,249,2,45,2019-09-15,0.60,2,46
837490,ENTIRE HOME! DESIGNER PACIFIC HEIGHTS 2BD +VIEWS!,1017526,Angela & Holliday,,Pacific Heights,37.7911,-122.43382,Private room,300,31,9,2018-08-04,0.11,1,339
840986,Apartment across from Precita Park!,1666770,Addy And Carlota,,Bernal Heights,37.74641,-122.41163,Entire home/apt,145,2,242,2019-10-11,3.17,1,0
842269,Shelli's Student Home5 (1 Month Min,576273,Shelli,,Chinatown,37.7936,-122.40576,Shared room,30,30,9,2019-08-18,0.12,7,303
845480, Master bedroom with private bath,4393613,Delores,,Crocker Amazon,37.70885,-122.43077,Private room,70,3,263,2019-10-12,3.21,3,81
845501,Bedroom with view in large house,4393613,Delores,,Crocker Amazon,37.70978,-122.4308,Private room,65,3,236,2019-09-28,2.88,3,89
845502,Historic SF Victorian,24215,Rosy,,Western Addition,37.77444,-122.43672,Entire home/apt,875,7,3,2014-09-18,0.05,2,89
848578,Bedroom in house with twin beds,4393613,Delores,,Crocker Amazon,37.70988,-122.43083,Private room,70,3,211,2019-10-01,2.60,3,83
851889,Luxurious Smart-Tech Loft near Moscone Center,4447593,Wren,,South of Market,37.77576,-122.41073,Entire home/apt,300,3,57,2019-09-30,1.15,1,52
856123,Private Room in a Stunning Penthouse Apartment,16382,Mark,,Mission,37.76221,-122.4199,Private room,168,1,124,2019-10-13,1.66,2,134
859310,Queen Bedroom with Full Bathroom,4367968,Xarre & Vanya,,Mission,37.75697,-122.42019,Private room,135,31,7,2018-08-12,0.08,1,103
859336,"Spacious, cozy & bright apartment in The Castro",4499134,Anka,,Haight Ashbury,37.76897,-122.43855,Private room,109,2,318,2019-09-28,3.86,1,66
862201,The Veranda Studio - Business Ready,355513,Jojo,,Potrero Hill,37.75318,-122.40124,Entire home/apt,179,30,160,2018-12-15,1.99,1,36
863987,Large 1 BR w King Bed on Fillmore,1257432,San Francisco Life,,Western Addition,37.78115,-122.43246,Entire home/apt,141,30,1,2013-08-01,0.01,21,286
865873,Open Concept Living in Superb Mission Location,2238981,Lenza,,Mission,37.76252,-122.42428,Entire home/apt,375,30,32,2018-01-10,0.50,2,144
867499,Gorgeously Renovated Coastal Victorian Share,4346130,Shannon,,Mission,37.7714,-122.42328,Private room,150,4,25,2019-09-15,0.39,2,120
867530,Quiet Bernal Heights cottage studio,4422469,Cat And EB,,Bernal Heights,37.73822,-122.42233,Entire home/apt,95,30,225,2019-07-31,2.84,1,115
867555,Renovated 1908 Top-Floor Oasis in Mission District,4562696,Charles & René,,Mission,37.7665,-122.4183,Entire home/apt,549,5,30,2019-01-02,0.41,2,96
870532,Business-Friendly Charmer w/  Deck near The Castro,4587849,Rob,,Castro/Upper Market,37.76469,-122.43424,Entire home/apt,145,30,123,2018-12-29,1.54,1,336
870705,Modern and Elegant 2/2 with Parking,1550755,Daniel,,Bernal Heights,37.74151,-122.42308,Entire home/apt,360,3,86,2019-08-31,1.05,1,42
872206,Vibrant StartUp Living Community 30,483486,Natalia,,Mission,37.7595,-122.41839,Private room,64,32,4,2014-09-10,0.05,2,365
872246,Fully Furnished Condo w/ VIEW of SF,4601029,Wendy,,Nob Hill,37.79665,-122.41262,Entire home/apt,205,180,0,,,1,365
873705,Spacious Victorian with Private Yard,4612301,Matthew,,Western Addition,37.78622,-122.4444,Entire home/apt,425,2,4,2018-07-18,0.05,1,0
878935,2BR: Family friendly next to GGP!,4645827,Ashley,,Inner Sunset,37.76464,-122.4678,Entire home/apt,190,30,220,2019-09-23,2.77,1,325
881105,Marinafront Condo - Designer Luxury!,2486135,Laura,,Marina,37.80532,-122.43548,Entire home/apt,475,3,7,2019-02-06,0.13,2,46
883937,"Stylish, 1 bdrm Japanese-style apt.",1611701,Suzy,,Bernal Heights,37.7465,-122.40989,Entire home/apt,175,4,136,2019-09-19,1.69,1,86
884770,"Spare room in my colorful, cozy and zen apartment.",4687340,Sandra,,Russian Hill,37.80317,-122.41841,Private room,123,1,212,2019-09-29,2.81,2,141
890875,"Sunny, modern apt in Lower Haight",4374318,Jolie,,Western Addition,37.77116,-122.43373,Entire home/apt,269,2,9,2017-11-22,0.23,2,50
900393,Comfortable Potrero Hill 2 BDR Home,4808354,Irene,,Potrero Hill,37.75646,-122.40114,Entire home/apt,295,30,94,2019-05-21,1.17,1,341
900569,Adjoined Cottage behind SF Victorian,3141708,Vishnu + Ganesha,,Bayview,37.73825,-122.39793,Private room,79,30,18,2019-08-10,0.23,2,331
900941,Stunning apartment with roof deck!,914858,Juan,,Castro/Upper Market,37.75804,-122.43579,Entire home/apt,545,90,13,2014-03-26,0.17,1,365
902377,"UCSF, Inner Sunset, GG Park, Extra Lrg Rm",4670031,Kameh,,Inner Sunset,37.76048,-122.46255,Private room,55,30,52,2018-03-17,1.39,5,123
902435,Monthly Furnished Condo with View!,1479964,James,,South of Market,37.78655,-122.38992,Entire home/apt,199,30,1,2016-12-03,0.03,25,72
905399,Latin Victorian Style n the Mission #1 -1906 Home,4843181,Nancy,,Mission,37.74874,-122.41825,Private room,85,5,152,2019-09-27,1.88,3,332
905902,Elegant Family Flat on GG Park,1540675,Elizabeth,,Golden Gate Park,37.76569,-122.48264,Entire home/apt,185,30,83,2019-08-28,1.05,1,149
909063,"Private Rm, Mission Dist, 1907 Bldg",2874279,Rafael And Mark,,Mission,37.76605,-122.42066,Private room,93,4,233,2019-09-28,2.86,1,232
911029,"Spectacular view, hilltop retreat",4888089,Dan,,Haight Ashbury,37.76284,-122.44624,Entire home/apt,150,30,68,2019-10-01,0.92,1,269
915058,Unique Colorful SF House + Magical Garden & Views!,3608449,Jeannie (And Skate),,Bernal Heights,37.74446,-122.4085,Entire home/apt,859,2,23,2019-07-14,0.33,4,319
918341,Potrero Hill Garden Getaway,145258,Kepa,,Potrero Hill,37.7637,-122.39735,Entire home/apt,240,1,443,2019-10-09,5.50,2,305
923807,"Greatest location ,S F , NOPA, 1",4836019,Sam,,Western Addition,37.77797,-122.43739,Private room,57,30,11,2019-06-13,0.14,14,342
929468,Upper Castro Flat,463637,John,,Castro/Upper Market,37.75952,-122.44559,Entire home/apt,175,5,346,2019-10-04,4.32,2,45
930955,3BR/2BA central Cole Valley condo 1500 sf,5014272,Luke And Sue,,Haight Ashbury,37.76097,-122.44837,Entire home/apt,400,30,101,2019-09-07,1.25,2,338
931313,Central apartment - Market Street with parking,38836,Bernat,,Mission,37.77039,-122.42267,Entire home/apt,101,30,36,2019-09-13,0.44,41,348
932481,HUGE Home& CAR... BEST SF AREA!  ALL 5 ** reviews!,863433,Lisa,,Pacific Heights,37.79177,-122.4327,Entire home/apt,990,5,10,2019-09-18,0.13,2,81
934012,One block from Golden Gate Park!,5037105,David,,Inner Richmond,37.77465,-122.46206,Entire home/apt,115,30,66,2019-09-13,0.84,1,319
936209,Sunny Room w/Roofdeck @Dolores Park,1124557,Hannah,,Mission,37.75949,-122.42487,Private room,250,2,78,2019-06-22,0.97,1,0
937842,Casa Quixote Mission flat w/parking,2488180,Amadis And Martha,,Mission,37.75991,-122.41065,Private room,100,1,190,2019-08-04,2.39,1,0
938330,Cute & Sunny Bird’s Nest-View Studio!,1482291,Gigi,,Western Addition,37.7818,-122.44348,Entire home/apt,130,30,19,2019-09-11,0.24,1,70
943851,"Victorian top floor flat, Mission",736969,Daria,,Mission,37.75708,-122.40801,Entire home/apt,136,30,6,2015-10-02,0.08,1,0
945748,Luxury Interior Designer’s GH/Apt -  Pac Heights,5124146,Toni,,Presidio Heights,37.78352,-122.45798,Entire home/apt,275,2,104,2019-09-28,3.42,2,344
950094,"Huge Knockout Panoramic View Suite, Fireplace",5153588,Gaylene,,Bayview,37.73407,-122.39527,Private room,79,30,46,2017-08-22,0.57,3,213
955071,In The Heart of Haight/Ashbury #1,4677165,Ashirvadam,,Haight Ashbury,37.77033,-122.4491,Private room,55,30,172,2017-01-02,2.17,6,0
958507,Amazing SOMA Victorian  Corporate,5215262,John,,South of Market,37.77719,-122.40871,Entire home/apt,220,31,130,2019-10-02,1.64,4,0
961900,Spacious Modern Loft in SOMA,5238718,Daniela,,South of Market,37.77831,-122.39379,Entire home/apt,179,30,54,2017-09-16,0.67,1,336
964751,Fully Private Garden Studio w/bath,674976,Phil,,Inner Richmond,37.77842,-122.45796,Entire home/apt,140,30,266,2019-09-25,3.32,2,244
964952,Beautiful Modern 3BR/2BA in NOPA,1456008,Peining,,Western Addition,37.77439,-122.43755,Entire home/apt,600,5,61,2019-10-05,0.76,1,0
968046,Private Bedroom w/ share Bathroom,5284406,Pk,,Excelsior,37.72098,-122.43159,Private room,105,2,113,2019-09-29,1.49,1,364
968308,"5-star comfort, private room + bath",4969964,Vicky,,South of Market,37.78178,-122.39184,Private room,175,30,26,2019-05-17,0.33,1,347
968852,Bright Haight Victorian,5160351,Cairn,,Western Addition,37.77112,-122.43364,Entire home/apt,360,1,24,2019-10-11,0.31,1,335
971069,Sunny North Beach Guest Room in a Stylish Flat⚡,5029119,Jessica,,Russian Hill,37.79844,-122.4105,Private room,99,30,106,2019-06-15,1.34,1,13
971116,"modern, friendly, spacious, sunny",5269779,Michael,,Western Addition,37.77713,-122.44158,Private room,115,2,235,2019-09-29,3.05,1,270
975482,Buena Vista Heights Penthouse,1479964,James,,Haight Ashbury,37.76965,-122.43833,Hotel room,300,30,1,2018-06-15,0.06,25,73
980783,Potrero Hill Retreat,5371124,Katie,,Potrero Hill,37.7646,-122.40415,Entire home/apt,181,30,149,2019-08-24,1.91,1,315
982298,"Amazing Beachfront House, Hot Tub - 4BR",5380962,George,,Outer Sunset,37.74984,-122.50852,Entire home/apt,495,3,66,2019-09-01,0.85,1,8
983739,Downton Abbey in Duboce Triangle,5392925,Peter,,Castro/Upper Market,37.7654,-122.43398,Private room,75,30,2,2013-09-09,0.03,2,0
991765,Country living in the Mission!,5446518,Jennifer,,Mission,37.7557,-122.41151,Entire home/apt,250,4,41,2019-07-29,0.53,1,36
992676,Tranquil Suite Oasis,3306715,Kate,,Glen Park,37.73485,-122.43407,Entire home/apt,135,1,564,2019-09-26,7.13,1,122
992913,Great location in North Beach,1360620,Debbie,,North Beach,37.80055,-122.40562,Private room,79,2,352,2019-10-10,4.40,2,57
997382,Haight Ashbury Experience Room 5,1032643,Josh,,Haight Ashbury,37.7703,-122.45021,Private room,53,1,425,2019-10-08,5.38,5,303
1001415,Modern Hideaway,648553,Julie & Brad,,Noe Valley,37.75542,-122.42841,Entire home/apt,325,4,39,2018-11-11,0.51,3,11
1001422,Charming Flat in Pacific Heights SF,5507221,Lauren,,Marina,37.7971,-122.42793,Entire home/apt,200,31,6,2015-08-16,0.08,1,364
1001759,Spacious sunny room in the Castro,3379945,Elena,,Castro/Upper Market,37.76122,-122.43823,Private room,99,30,13,2019-03-03,0.17,3,0
1003756,AIRBNB EMPLOYEES:  2Bdrm Flat + Great Views,3347282,Josh,,Potrero Hill,37.75963,-122.40192,Entire home/apt,272,3,23,2019-09-29,0.31,3,60
1005642,☞ Walk + Bike + Transit Score 97+ Cat!☜,4085271,Jan,,Mission,37.76202,-122.42335,Private room,115,2,285,2019-10-05,3.61,2,40
1007157,Rent Russian Hill ,5539889,Danny,,Nob Hill,37.7959,-122.41813,Entire home/apt,230,30,88,2019-08-24,1.13,1,296
1011292,Spacious house w/garage in great location,5562662,R,,Noe Valley,37.74684,-122.42697,Entire home/apt,250,120,19,2017-12-31,0.24,1,364
1011751,Majestic Master:OceanView+ Breakfast+Parking+3bath,5565510,Lulu,,West of Twin Peaks,37.73429,-122.46413,Private room,50,2,100,2019-09-28,1.27,5,361
1015336,Beautiful Home close to the water,3998807,Jacinta,,Marina,37.80507,-122.44358,Entire home/apt,775,30,4,2015-12-27,0.08,2,360
1016604,Entire 3br Beautiful Edwardian Home,58930,David,,Inner Richmond,37.78027,-122.46108,Entire home/apt,399,4,13,2019-08-18,0.20,4,14
1017799,"Garden View Inner Sunset, UCSF, Golden Gate Park",4670031,Kameh,,Inner Sunset,37.76043,-122.46203,Private room,75,1,214,2019-08-21,2.70,5,334
1018426,"SHARE Spacious Loft: Moscone, Ball Park & Downtown",1165164,Morgan,,South of Market,37.77597,-122.40504,Shared room,311,30,121,2019-10-06,1.52,2,331
1023586,"Private room Inner Sunset, UCSF, Golden Gate Park",4670031,Kameh,,Inner Sunset,37.76105,-122.46313,Private room,65,1,207,2019-09-11,4.30,5,36
1029621,Beautiful 2 Bedroom Edwardian Homec,5161705,Jason And Jerrett,,Western Addition,37.76943,-122.43377,Entire home/apt,310,3,52,2019-10-05,0.67,2,98
1030352,★ Redesigned in Mission + King Beds + Parking! ★,1274930,Mel And Ry,,Mission,37.75401,-122.40925,Entire home/apt,259,30,193,2019-06-03,2.43,1,71
1031899,Fabulous Charming & Sunny S.F Apt.,5678214,Glenn,,Noe Valley,37.74833,-122.42621,Entire home/apt,127,30,6,2019-03-23,0.08,1,335
1033754,Sunset home near beach and park,5689322,Jennifer,,Outer Sunset,37.75975,-122.50544,Entire home/apt,300,1,163,2019-08-11,2.05,4,15
1036860,2bed-rm Suites at Fisherman's Wharf,5708168,Kowang,,Russian Hill,37.80519,-122.42143,Entire home/apt,298,2,13,2019-05-20,0.18,1,14
1037251,Cozy & Convenient easy fwy Access,698337,Emily,,Bernal Heights,37.74308,-122.40679,Entire home/apt,140,30,90,2019-09-27,1.14,2,148
1038324,Awesome Mission spot for travelers,5716115,Shirin,,Mission,37.75231,-122.40827,Private room,93,30,92,2019-09-29,1.20,2,285
1043282,Posh Castro Suite w/ Private Bath,5381076,John,,Castro/Upper Market,37.75855,-122.4453,Private room,111,1,547,2019-10-07,7.28,2,258
1053666,Studio with private entrance in Inner Mission,1572034,Neil,,Mission,37.75698,-122.41126,Entire home/apt,180,31,109,2019-04-30,1.47,2,364
1056006,Hayes Valley 3 BR w Rooftop Deck,1257432,San Francisco Life,,Downtown/Civic Center,37.77632,-122.422,Entire home/apt,255,30,5,2019-08-30,0.09,21,0
1056844,Comfy cot in shared living rm of sunny artist loft,757108,Chantal & Louie,,Financial District,37.7901,-122.39593,Shared room,74,2,239,2019-09-30,3.04,2,3
1059961,KelSoMa 1 Bed & Bath in SoMa,1427845,Laura,,South of Market,37.77981,-122.41022,Shared room,5000,58,41,2015-11-27,0.54,1,138
1069167,Private apartment within our home & easy parking!,511458,Jenifer & Bob,,Bayview,37.74168,-122.38258,Private room,76,1,344,2019-10-06,4.94,1,23
1076743,2BD Russian Hill Hideaway,887032,Jarret,,Russian Hill,37.79951,-122.41714,Entire home/apt,575,2,118,2019-09-21,1.50,1,278
1077444,KING SIZE & queen size also avail!,5929123,Andrea,,Outer Richmond,37.77712,-122.47832,Private room,120,2,136,2019-09-26,1.77,2,219
1080408,Downtown View Room Near Castro,5381076,John,,Castro/Upper Market,37.76094,-122.44388,Private room,90,1,65,2019-09-08,1.12,2,0
1080980,Beautiful loft in the heart of SoMa,5722771,Michael,,South of Market,37.77807,-122.4101,Entire home/apt,595,1,60,2019-01-10,0.83,1,13
1083810,Cozy: Walk to Downtown Castro & Noe,5959211,Kat,,Noe Valley,37.75276,-122.43513,Private room,188,3,6,2019-10-13,0.09,1,24
1084068,Modern Sanctuary Abundance of Light,5960567,Karina,,South of Market,37.77967,-122.40379,Entire home/apt,180,365,40,2015-03-19,0.51,2,365
1087427,Private furnished Rm near UCSF/22nd Ave in Sunset,5977346,Melissa,,Outer Sunset,37.75655,-122.4799,Private room,68,7,1,2019-08-01,0.40,3,356
1094207,Extraordinary Furnished Junior 1br,6011704,Jose,,Mission,37.76016,-122.42413,Entire home/apt,100,30,49,2019-01-22,0.63,1,175
1098003,"Lovely, Unique Home Near Everything",6034365,Nico,,Western Addition,37.77093,-122.43008,Entire home/apt,500,3,38,2019-08-02,0.50,1,10
1103797,Remodeled Victorian Flat w/ Garden,6062220,Luke,,Western Addition,37.78521,-122.44279,Entire home/apt,500,2,35,2019-08-06,0.68,1,10
1104362,Heart of Castro Sunny Garden Studio,627552,Jan,,Castro/Upper Market,37.76225,-122.43232,Entire home/apt,192,30,143,2018-12-11,1.88,1,104
1104912,"Sunny SF apt near downtown, Golden Gate park,beach",6068306,Chani,,Outer Richmond,37.7752,-122.50139,Entire home/apt,159,2,159,2019-10-12,3.17,1,159
1106534,Private Cottage in Noe Valley with parking!,6074928,Rachel,,Noe Valley,37.74553,-122.43805,Entire home/apt,250,30,95,2019-08-10,1.23,1,292
1107014,Incredible City Views from a House in the Castro,1743413,Julia,,Castro/Upper Market,37.75871,-122.43815,Entire home/apt,950,2,70,2019-06-09,0.90,1,35
1109534,Elegant 3-bedroom gem in Pacific Heights,6090420,James,,Pacific Heights,37.7909,-122.43397,Entire home/apt,500,2,7,2019-08-04,0.55,1,5
1110001,"Charming, Cozy, Beautiful Home w/lush garden patio",1479905,Samantha,,Noe Valley,37.74356,-122.42908,Entire home/apt,175,30,85,2019-07-15,1.13,2,0
1110346,Central & Quiet Location; Private-Chic Room & Bath,4758567,Stella,,Nob Hill,37.79149,-122.41529,Private room,128,2,296,2019-10-05,3.92,2,29
1110787,1 Bedroom Apt in Pacific Heights - Great Location!,4253943,Amanda,,Pacific Heights,37.78983,-122.43481,Entire home/apt,149,30,81,2019-09-19,1.03,1,59
1117813,Lovely Peaceful 2br House w/parking &yard in SF!,6135509,Christine,,Outer Mission,37.72731,-122.43864,Entire home/apt,150,30,63,2018-08-26,0.86,1,365
1121697,Gorgeous Full-Floor Victorian Flat,1126796,Giancarlo,,Western Addition,37.77804,-122.43084,Entire home/apt,500,30,66,2019-07-19,1.33,2,345
1123125,Private Suite -Potrero Hill-San Francisco-2 guests,6161482,Marion,,Potrero Hill,37.76046,-122.39778,Private room,120,2,83,2019-10-07,4.21,2,314
1125079,Brown Bedroom: Ocean View+Breakfast+Parking+3 bath,5565510,Lulu,,West of Twin Peaks,37.73446,-122.46455,Private room,45,2,157,2019-10-11,2.02,5,348
1125115,Japanese Tatami Room:Breakfast+Parking+3 Bathrooms,5565510,Lulu,,West of Twin Peaks,37.73586,-122.46462,Private room,40,2,149,2019-09-23,1.92,5,307
1130628,In The Heart of Haight/Ashbury # 2,4677165,Ashirvadam,,Haight Ashbury,37.77082,-122.44901,Private room,79,30,154,2017-01-16,1.97,6,4
1133372,"Sunny & private 2-BD Victorian charmer, near BART",6217406,Tara,,Glen Park,37.73846,-122.42951,Entire home/apt,138,2,25,2019-07-02,0.48,1,0
1135632,Sunny quiet room with roof deck,6229756,Sharna,,Mission,37.75776,-122.41144,Private room,150,3,30,2019-07-29,0.39,3,0
1138420,GORGEOUS COW HOLLOW LARGE 1BR w/ GG BRIDGE VIEWS!,304086,Jaime,,Pacific Heights,37.79575,-122.43308,Entire home/apt,225,30,13,2014-08-18,0.17,2,81
1140449,Room in Marina Apt,5929126,Mike,,Marina,37.79911,-122.42933,Private room,120,31,4,2013-07-07,0.05,1,277
1141986,Lovely SF Studio & Location,5960567,Karina,,South of Market,37.78005,-122.40323,Entire home/apt,90,360,39,2015-12-22,0.51,2,141
1142101,"3 Bedroom House Near Beach & Golden Gate Park, SF",5300981,Christine,,Outer Sunset,37.75727,-122.50099,Entire home/apt,290,7,18,2019-07-06,0.28,1,115
1145582,"Charming apartment in the Fillmore, location!",6281643,Luisa,,Western Addition,37.78681,-122.43277,Entire home/apt,140,50,0,,,1,348
1148625,Haight Ashbury private room w/private water closet,6296873,Dennis,,Haight Ashbury,37.76739,-122.44467,Private room,125,3,299,2019-10-01,3.91,1,30
1151109,Contemporary SF home with roofdeck,6308697,Bella,,Marina,37.79966,-122.43795,Entire home/apt,799,30,11,2017-08-09,0.25,1,226
1151864,"Luxury 2BR Condo S Beach (gym,pool)",1810104,Michelle,,South of Market,37.784,-122.39019,Entire home/apt,185,180,1,2013-10-22,0.01,1,286
1159284,TELEGRAPH HILL WATERFRONT CONDO. VIEWS/DECKS/PARK,5548292,Shaun,,North Beach,37.8039,-122.40661,Entire home/apt,290,30,3,2015-08-27,0.04,1,362
1162640,3 BR Mission Terrace Victorian Gem,6801237,Samira And Betty,,Outer Mission,37.72862,-122.43484,Entire home/apt,149,30,32,2019-08-24,0.44,1,294
1171918,Modern SOMA Loft with great layout!,5203636,Alex,,South of Market,37.77706,-122.4047,Entire home/apt,245,2,54,2019-09-20,0.93,3,0
1174214,Private Bd/Bth Gorgeous Marina home,3080489,Beth,,Marina,37.80539,-122.43636,Private room,395,2,31,2018-05-28,0.40,3,348
1174537,SF Tower Suite on Telegraph Hill,6428420,Victoria,,North Beach,37.80068,-122.40549,Entire home/apt,300,30,15,2019-05-14,0.20,2,364
1174758,SF- Bridge Suite on Telegraph Hill,6428420,Victoria,,North Beach,37.80102,-122.40395,Entire home/apt,300,30,3,2016-10-07,0.05,2,362
1177310,"Garden Cottage, 1br/1ba, yard, W/D",1235481,Michael,,Noe Valley,37.74254,-122.42685,Entire home/apt,120,30,84,2019-05-31,1.11,1,30
1178260,CHARMING NORTH BEACH ALLEY HIDEAWAY,6446722,John,,North Beach,37.80015,-122.40543,Entire home/apt,160,30,111,2019-05-14,1.45,1,297
1178281,Elegant 2Bdrm Top Flr -Alamo Square,5339076,Silvia,,Western Addition,37.77766,-122.43437,Entire home/apt,275,3,77,2019-06-15,0.99,2,69
1182465,"Zen Castro Apt, quiet deck, large kitchen",1263999,Francisco,,Castro/Upper Market,37.75664,-122.43984,Entire home/apt,99,2,38,2018-12-30,0.49,1,0
1183521,QUEEN SIZE room (w King rm avail!),5929123,Andrea,,Outer Richmond,37.77658,-122.47882,Private room,100,2,276,2019-09-28,3.56,2,199
1195173,Walking Distance to Downtown!,6531356,Jennifer,,Nob Hill,37.79268,-122.41532,Private room,70,30,23,2019-09-06,0.30,1,365
1200068,"Private, quiet BR - Upscale Home",6555530,Phyllis,,Outer Mission,37.73289,-122.44803,Private room,60,30,16,2019-06-24,0.21,3,349
1201159,Modern Studio +View in SOMA!,6561127,Omid,,South of Market,37.78067,-122.39794,Entire home/apt,75,30,31,2019-10-04,0.41,1,339
1203062,2 BR in the heart of the Mission!,4549697,Lu,,Mission,37.75599,-122.4222,Entire home/apt,225,3,29,2019-08-18,0.39,2,0
1203172,"Large, Private Bernal Heights Oasis w/private bath",6572139,Rachael And John,,Bernal Heights,37.7432,-122.40936,Private room,143,3,187,2019-09-20,2.43,1,274
1203526,In the heart of Haight/Ashbury # 3 STR,4677165,Ashirvadam,,Haight Ashbury,37.77139,-122.44729,Private room,99,1,203,2019-10-06,2.64,6,358
1203684,"Central, Private Room & Bath, and Full Garden View",4758567,Stella,,Nob Hill,37.7897,-122.41483,Private room,118,1,12,2019-10-06,4.00,2,29
1203849,Modern Flat in Noe Valley,6575901,Julia/John,,Noe Valley,37.7534,-122.43011,Entire home/apt,250,2,6,2018-11-13,0.08,1,136
1205031,Bedroom in SoMa with private bath & parking!,6582569,Arturo,,South of Market,37.77621,-122.39703,Private room,120,30,176,2019-08-19,2.35,2,13
1206032,Comfy & large 2br/1ba on Mission St Parking garage,4809876,Jer,,Outer Mission,37.71475,-122.44324,Entire home/apt,125,30,15,2019-09-11,0.20,1,318
1206184,In the Heart of Haight/Ashbury # 4,4677165,Ashirvadam,,Haight Ashbury,37.77113,-122.44616,Private room,89,1,270,2019-09-28,3.50,6,353
1206233,In the Heart of Haight/Ashbury #5,4677165,Ashirvadam,,Haight Ashbury,37.77028,-122.44757,Private room,79,1,362,2019-09-26,4.73,6,329
1206261,In the Heart of Haight/Ashbury # 6 STR,4677165,Ashirvadam,,Haight Ashbury,37.77107,-122.44874,Private room,99,1,200,2019-09-25,2.60,6,357
1209893,Designer Flat - easy access to downtown,5124146,Toni,,Presidio Heights,37.78491,-122.4581,Entire home/apt,1500,2,11,2019-01-09,0.21,2,365
1212513,1 or 2 BR/Exclusive Bath/Central SF/Near transit,1237762,Myles,,Castro/Upper Market,37.76023,-122.43774,Private room,175,2,5,2019-09-23,0.07,2,137
1212746,Big Flat/3 BR/2-Bath/Great District/Near Subway,1237762,Myles,,Castro/Upper Market,37.76087,-122.4414,Entire home/apt,625,3,100,2018-12-20,1.32,2,161
1212822,"""DESIGNER  SHOWPLACE  HOME""  in the MARINA",1700823,Jennifer,,Marina,37.80362,-122.44547,Entire home/apt,510,60,40,2019-03-17,0.53,5,330
1214080,A Mission Story with yard.,6627368,David,,Bernal Heights,37.74644,-122.41747,Entire home/apt,345,3,55,2019-10-08,0.72,1,86
1223107,Sunny Master suite with Garden View,6229756,Sharna,,Mission,37.75863,-122.41179,Private room,148,3,95,2019-09-21,1.25,3,65
